,id,text,created,sentiment
38,1.29E+18,<U+0001F4AF><U+0001F51B><U+0001F5A5>@Microsoft: Microsoft Surface Duo Phone: $1399 Arriving Sept 10/9M7ocOzBwx,8/12/2020 11:16,2
39,1.29E+18,.@Microsoft cutting support for Office 2010 and Office 2016 for Mac/ncLpOs1g8G via @TechRepublic ,8/12/2020 11:14,0
40,1.29E+18,onmsft: Microsoft sells the once-popular SlideShare website and services to Scribd/2bqSo48Qjy ,8/12/2020 10:39,2
41,1.29E+18,onmsft: Potential November release dates for Microsoft’s next gen Xbox Series X console spotted/47VdiAzSiJ ,8/12/2020 8:39,1
42,1.29E+18,"onmsft: It’s official, Surface Duo will start shipping on September 10 and cost $1,399/AwCCypuAcv ",8/12/2020 8:39,2
43,1.29E+18,onmsft: Surface Duo teasing continues after new leak reveals possible US price/XTcWUvVptc ,8/12/2020 8:39,2
44,1.29E+18,Top Democrat Schumer Sides With Trump: ‘I Have Urged That TikTok Be Closed Down in America’   #Congress…/fln4OfT9gd,8/12/2020 3:12,0
45,1.29E+18,stock update:/d9RwQEnJc9,8/12/2020 2:18,2
46,1.29E+18,"Webinar Rerun! Here's the permalink from today's great webinar hosted by @JBA_Dist 

 SQUIGL Whiteboard Videos. Qui…/IM8FQqw5Fy",8/12/2020 1:10,2
47,1.29E+18,"You really get a free stock! Start an account and invest in Apple, Microsoft, Tesla! #MSFT…/lXvEgqc9Pc",8/13/2020 23:20,2
48,1.29E+18,"@VolumePrintcess 
200%-500% gains on and so many more just this week!

Grazie mia amica!  

A…/IM8yJHVsaS",8/13/2020 22:38,1
49,1.29E+18,"$MSFT closes below its opening price unable to hold early session gains:/QdkTihlcPd
Sentiment: Neutral ",8/13/2020 21:19,0
50,1.29E+18,What a great night! I presented about for @SPSOmaha (thank you all who attended!) and then helped two p…/qpNOMs1O2k,8/13/2020 21:07,1
51,1.29E+18,"0days, a failed patch, and a backdoor threat. Update Tuesday highlights/qkcZJRAwpm",8/13/2020 21:01,0
52,1.29E+18,"$MSFT Here is the follow-up video!

Watch below!!

PS: I said Happy Friday for tomorrow! :)/kghbLeWTDz",8/13/2020 20:26,2
53,1.29E+18,"$MSFT #MSFT

Step 1: Watch this video from yesterday
Step 2: Watch the follow-up video we are about to upload./rXNQXJWB4k",8/13/2020 20:19,2
54,1.29E+18,onmsft: Go behind closed doors and Watch Panos Panay talk more about Surface Duo in this product brief…/7Pdjo8hTD9,8/13/2020 19:39,2
55,1.29E+18,Not a perma bear at all... just what I see.. $SPY $QQQ $SHLL $TSLA $AMZN $MSFT/WMqo0M7TQu,8/13/2020 19:14,2
56,1.29E+18,"OMG I really don't remember when I've seen soo oddly satisfying swipe gesture animation, and look at these Icons ho…/ypkRVC3lOg",8/13/2020 19:07,2
57,1.29E+18,<U+0001F4F7> “Be a force for good” I think being an Student Ambassador is great but what you do as an Ambassador is what…/FuAJsWTekj,8/13/2020 19:00,2
58,1.29E+18,onmsft: Injustice 2 and Nascar Heat 5 are free to play with Xbox Live Gold this weekend/QTSaajfmHb ,8/13/2020 18:39,2
59,1.29E+18,"$MSFT RIGHT up to the supply zone above.

Watch this video from yesterday!/Rs4znfepSP",8/13/2020 18:21,2
60,1.29E+18,Check out this cool new @Outlook feature! ,8/13/2020 18:21,1
61,1.29E+18,"onmsft: Microsoft unites with other technology giants to “stay vigilant,” safeguard the 2020 U.S. election…/Zeqg8qeYFB",8/13/2020 17:39,0
62,1.29E+18,1 hour charts for the Group 3 instruments are available for members viewing/pmRwR8GU2P,8/13/2020 17:19,2
63,1.29E+18,Microsoft's Dave Clarke talking about the roadmap during the Field Service Bootcamp. Join now!!!…/hAjAdo7wdA,8/13/2020 16:37,2
64,1.29E+18,The govt is going to fuck up just like they did with after which didn’t hear a peep f…/N7HwkMf3J4,8/13/2020 15:41,0
65,1.29E+18,onmsft: Microsoft Teams will soon get the ability to spotlight an individual video participant in a meeting…/UETCZCpUrp,8/13/2020 15:39,1
66,1.29E+18,onmsft: Common Excel formula errors and how to fix them/WYh7cd88he ,8/13/2020 15:39,0
67,1.29E+18,The fall Will be sudden and violent with under 3.000 in a few days. It s inevitable!  #OOTT…/BrKjHuRp9R,8/13/2020 15:36,0
68,1.29E+18,"Nasdaq 100 Update <U+0001F4C9>

If white W5 lasts as long as W1, we will top in June 2022 <U+0001F55B> 
Guideline of equality sends us to…/w70YW5Vr8P",8/13/2020 15:00,2
69,1.29E+18,The Group 3 Live Analysis / Room video recording is available for members/MZE6Ziynu2,8/13/2020 14:50,2
70,1.29E+18,5 tech stocks keep up the indices. But the big bubble is bursting  $SPY $SPX #Fb…/Pivoncb5gU,8/13/2020 14:49,0
71,1.29E+18,BLOCK TRADE detected in ,8/13/2020 14:43,2
72,1.29E+18,onmsft: How to enable the default administrator account in Windows 10/WIX5QbrHL2 ,8/13/2020 14:39,2
73,1.29E+18,onmsft: Xbox head Phil Spencer teases “really great” Xbox Game Pass announcements after news of Halo Infinite delay…/IrSZlbzwNo,8/13/2020 14:39,1
74,1.29E+18,1 hour charts for the Group 3 instruments are available for members viewing/qPozzFjI3h,8/13/2020 13:56,2
75,1.29E+18,onmsft: Microsoft’s Surface Duo will get Android updates for three years/9ll4j9ioPs ,8/13/2020 13:39,2
76,1.29E+18,/lKAt3TkKnb,8/13/2020 12:43,2
77,1.29E+18,Microsoft fixed these Windows and Internet Explorer zero-day flaws in latest Patch Tuesday security update…/rrqYLcXurw,8/13/2020 12:35,2
78,1.29E+18,Warren Buffett said this metric signaled the 2001 crash — now it’s sounding the alarm on global markets…/CtdqRAiE0d,8/13/2020 11:43,0
79,1.29E+18,The InfoStrat blog: Understanding Microsoft AppSource and Dynamics 365 ,8/13/2020 11:26,2
80,1.29E+18,Is Microsoft finally getting its Windows update act together?/TvCcdYKzCm via @computerworld ,8/13/2020 11:14,0
81,1.29E+18,onmsft: Not all owners of the Control Xbox One video game will get the free Xbox Series X upgrade/cQZiyMbL6T ,8/13/2020 10:39,2
82,1.29E+18,"JEDI award may be delayed until September, per DOD request - Puget Sound Business Journal

",8/13/2020 10:00,0
83,1.29E+18,onmsft: Microsoft Whiteboard app updates on Windows 10 and iOS devices with new email summary feature…/HruDdhroGA,8/13/2020 9:39,1
84,1.29E+18,"onmsft: Windows 10 Twitter app gains support for branded Likes, card previews, and reply controls/Xt4jpiC84y ",8/13/2020 9:39,1
85,1.29E+18,"America’s technology companies now account for 31% of the $33 trillion equity market capitalization of around 1,000…/dUWY4yvELc",8/13/2020 7:36,1
86,1.29E+18,Warren Buffett said this metric signaled the 2001 crash — now it’s sounding the alarm on global markets…/1cK1JvXgab,8/13/2020 6:43,0
87,1.29E+18,"$SPY Support and Resistance (Pivots) for Thu 8/13/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX…/PURmvCgviR",8/13/2020 3:31,2
88,1.29E+18,One day. One ,8/13/2020 2:46,2
89,1.29E+18,onmsft: Latest Microsoft Edge Dev update brings some tweaks and small bug fixes/f71qwvlqjl ,8/13/2020 1:39,2
90,1.29E+18,"$MSFT Negative divergence on the weekly chart

/D3V02r5gA0",8/14/2020 22:52,0
91,1.29E+18,Generally speaking do you think investing in the stock market during this pandemic is risky and not the best time t…/ebr3WpcXxt,8/14/2020 22:10,0
92,1.29E+18,- msft target 250 coming soon - TradingView -/MyFfJ2V3Ot,8/14/2020 21:20,2
93,1.29E+18,@maryjofoley @shorinsean Why there is no wizard or best practice doc helping to secure AD or monitor it easy and pr…/WBMY0LWkIy,8/14/2020 21:04,2
94,1.29E+18,msft target 250 coming soon - chart/puWjrrevvi,8/14/2020 20:45,2
95,1.29E+18,"The GM of at shares thoughts on the insurance industry’s capacity to refocus, reinvent, and recove…/54fOTVZg9B",8/14/2020 20:42,2
96,1.29E+18,"$MSFT closes within previous day's range after lackluster session:/tyjcwGBPJP
Sentiment: Neutral ",8/14/2020 20:23,2
97,1.29E+18,@CurvyBrownGirl @LivinAsDre I feel it - it depends on your industry but it’s definitely a relevant resource especia…/woymNm8YOq,8/14/2020 19:25,2
98,1.29E+18,"Another stock market crash is inevitable, but I’d buy this ‘safe’ FTSE 100 share today!/jBnLdlrks5",8/14/2020 19:06,0
99,1.29E+18,Is a to buy now? What about the merger? I give my thoughts here:/hLM3dF7GkK,8/14/2020 19:01,1
100,1.29E+18,onmsft: Outlook for Android gets Play My Emails with latest update/4Tiby5jNEQ ,8/14/2020 17:39,2
101,1.29E+18,The Group 3 Live Analysis / Room video recording is available for members/ZYAFCf5ZeZ,8/14/2020 16:50,2
102,1.29E+18,1 hour charts for the Group 3 instruments are available for members viewing/s6oCV2hHsN,8/14/2020 16:50,2
103,1.29E+18,Trading alerts ,8/14/2020 16:49,2
104,1.29E+18,BLOCK TRADE detected in ,8/14/2020 16:41,2
105,1.29E+18,onmsft: Save big on more than 500 Xbox games during the Ultimate Game Sale/zVcAtTC6Ew ,8/14/2020 16:39,2
106,1.29E+18,onmsft: The new Lists app in Microsoft Teams will start rolling out in September/gtiv7ylLPD ,8/14/2020 15:39,1
107,1.29E+18,onmsft: Here’s why the Surface Duo’s Link to Windows feature is a big deal for Microsoft fans/TPKe7RBFCR ,8/14/2020 15:39,1
108,1.29E+18,onmsft: What to do when your Windows 10 is “nearing end of service”/6qZNo6QDEU ,8/14/2020 15:39,0
109,1.29E+18,Holding the major uptrend. A reaction to the recent balance bottom./0GNX8Nni8p,8/14/2020 15:28,1
110,1.29E+18,onmsft: Microsoft Edge Canary can now generate QR codes to share images with mobile devices/yxIy41ESua ,8/14/2020 14:39,1
111,1.29E+18,Breakdown of Microsoft revenue. Check out how is becoming more and more dominant revenue source for…/ijxd6z4rxx,8/14/2020 14:00,2
112,1.29E+18,onmsft: How to stop Windows 10 suggesting tips and tricks in notifications/blvvNDNWVw ,8/14/2020 13:39,2
113,1.29E+18,"Microsoft Surface Duo press event -&gt;/cRqs9RrexF

",8/14/2020 13:30,2
114,1.29E+18,/4dS4L53Ud9,8/14/2020 12:48,2
115,1.29E+18,Microsoft releases Surface Duo press event video with 30 minutes of demos -&gt;/XsJPda9WsP,8/14/2020 12:42,2
116,1.29E+18,trillions cap? there is something deeply wrong in the market... will/do they do 100bln…/mcbdHMSfkY,8/14/2020 12:26,0
117,1.29E+18,I'm so Excited<U+0001F929> @MSFTImagine ,8/14/2020 11:03,1
118,1.29E+18,onmsft: Microsoft’s GroupMe app updates on iOS and Android devices with new community features/U2IPRaZPIk ,8/14/2020 10:39,2
119,1.29E+18,onmsft: Fortnite cuts cost of V-Bucks on Xbox One consoles before being removed from Apple and Google app stores…/Ko9ilTOtfk,8/14/2020 9:39,0
120,1.29E+18,Schaper Benz &amp; Wise Investment Counsel Inc. WI Decreases Position in Co. (#NASDAQ:#MSFT)/dpQNrFndNh,8/14/2020 9:25,2
121,1.29E+18,Storm cloud have come. GAME OVER for equity. It's time to strong sell and go in Holiday for me. #MSFT…/DH6H0tWRZw,8/14/2020 8:56,0
122,1.29E+18,Surface Duo is the only foldable device that makes sense:/cJWf3fXkEN,8/14/2020 8:56,2
123,1.29E+18,"$MSFT TikTok sale will need to provide substantial benefit and security to US, says Trump/oi4MkdDtaz via @proactive_NA  ",8/14/2020 7:38,2
124,1.29E+18,"The more money the government gives,
I buy more shares.
",8/14/2020 6:59,1
125,1.29E+18,The big bubble continues to swell. The collapse Will be sudden and violent. WARNING #OATT…/bvV69bZpvd,8/14/2020 6:22,0
126,1.29E+18,<U+0001F4AF><U+0001F51B><U+0001F5A5>@Microsoft: Major Microsoft Outage  $MSFT ,8/14/2020 3:16,2
127,1.29E+18,"$SPY Support and Resistance (Pivots) for Fri 8/14/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX…/FC3maEfqF8",8/14/2020 2:21,2
128,1.29E+18,Come and join our team at @AdaptiveBiotech.We collaborate with to use and sequencing to…/3I5XjwQjNe,8/14/2020 2:02,2
129,1.29E+18,"Wall Street's YTD: DOW -2.1%; S&amp;P +4.4%; and NASDAQ +22.8%. Definetly a year for tech stocks so far, if and…/gjJMUWWxQa",8/15/2020 22:12,1
130,1.29E+18,"Find divergence in a stock chart with FlowTrade – $TSLA in this example but works with $AAPL $MSFT $AMD 
#TSLA…/VJuWcwUpPP",8/15/2020 18:59,2
131,1.29E+18,@Frank_Supercell So let’s say.  I’ve a physical store with my cash registers. Then the product owners (…/87uSajLMy6,8/15/2020 17:08,2
132,1.29E+18,@Reuters So let’s say.  I’ve a physical store with my cash registers. Then the product owners ( …/bGDmlUkghY,8/15/2020 17:05,2
133,1.29E+18,"A2: Shared google docs, Teams, Zoom rooms, and WhatsApp are ways to allow Ss to communicate. Also, @wakelet,…/D5O7HGkyur",8/15/2020 14:15,2
134,1.29E+18,MONECO Advisors LLC Has $3.37 Million Holdings in Co. (#NASDAQ:#MSFT)/t1L4odkpPG,8/15/2020 11:33,2
135,1.29E+18,"$SPY Support and Resistance (Pivots) for Mon 8/17/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX…/L60l3FH10T",8/15/2020 0:43,2
136,1.30E+18,Contemplating if I should move my money from to #AAPL. ,8/16/2020 17:57,2
137,1.30E+18,chart/oeLkYh08e3,8/16/2020 16:05,2
138,1.29E+18,@DereckCoatney Snapchat is at a weaker position so technically a short entry should be “easier”. Also i…/L49JReeYfq,8/16/2020 9:40,0
139,1.29E+18,"Check out what's happening for Week 33 below together with stock commentaries. 

#LVGO…/DAOtpXjlOh",8/16/2020 8:49,2
140,1.29E+18,"TA - looks weak on daily, weekly and monthly charts. On the Daily, it looks like a double top arou…/ALAOK4uoPT",8/16/2020 7:11,1
141,1.29E+18,MICROSOFT USD (MSFT-USD)/2zEmL4yghI,8/16/2020 1:20,2
142,1.30E+18,MICROSOFT USD (MSFT-USD)/dwrJ5UrKOL,8/17/2020 23:55,2
143,1.30E+18,"<U+0001F3B6>Tomorrow, tomorrow, I love you, tomorrow<U+0001F3B5>cuz there is another article on the 2020 release wave 2 dropping then<U+0001F3B6>  <U+0001F51C>…/1LcqfXASpB",8/17/2020 23:02,1
144,1.30E+18,There we go! is available! Will the network keep up ?/sdR1ggdSIH,8/17/2020 22:44,1
145,1.30E+18,@TimSweeneyEpic of @EpicGames explains it's ok because and sell their consoles for lower or negative ma…/8ecZ4JYPNB,8/17/2020 21:32,0
146,1.30E+18,Microsoft adds 'Here's what we may have broken' screen to Windows 10 Insider PCs/66cCHMBQcV,8/17/2020 21:01,2
147,1.30E+18,"<U+2B06><U+FE0F>+1.41% for PF1 today (+23.82% YTD<U+2705>)
This has been a good day for PF1
(+11.14%) and have been great. P…/EkV6lZa0IX",8/17/2020 20:33,1
148,1.30E+18,"$MSFT stuck within tight trading range:/gVfCZ0IxS7
Sentiment: Neutral ",8/17/2020 20:23,2
149,1.30E+18,Holds the uptrend. A new leg up is expected to retest the recent high./4E9s4xbxHB,8/17/2020 20:05,1
150,1.30E+18,@yiannna You only had to look at the PCs and Windows you were using to know sleep doesn’t equal to hibernate ,8/17/2020 20:03,2
151,1.30E+18,"Huge shoutout to @tlowdermilk to ship us the signed copy of his own book ""The Customer-Driven Playbook"". Hope to le…/qIi68yC4EP",8/17/2020 18:40,2
152,1.30E+18,"onmsft: Microsoft announces end-of-life dates for legacy Edge, M365 support for Internet Explorer/duzBCIWOaW ",8/17/2020 18:39,0
153,1.30E+18,1 hour charts for the Group 3 instruments are available for members viewing/iFUesln2Jz,8/17/2020 17:02,2
154,1.30E+18,Some features of the Bloomberg Excel addin (bql and spreadsheet builder) use the chromium engine and result in Disp…/qQmMNNmASL,8/17/2020 16:47,2
155,1.30E+18,onmsft: Command Prompt basics: Starting and stopping processes/B6HsfilNZh ,8/17/2020 16:39,2
156,1.30E+18,onmsft: Panos Panay joins board of directors at Sonos/upmCDGo2Dt ,8/17/2020 16:39,2
157,1.30E+18,onmsft: Microsoft amps up Surface Duo marketing with “How To Do One Better” YouTube video series/2pGkl5RkUH ,8/17/2020 16:39,2
158,1.30E+18,"onmsft: Signing in to xCloud soon won’t sign you out on Xbox, report says/DO1ZrO7Pjr ",8/17/2020 16:39,2
159,1.30E+18,"At 25, Internet Explorer's legacy has never been more relevant/uFkbllLZun via @engadget ",8/17/2020 16:30,2
160,1.30E+18,"Advancing the outage experience—automation, communication, and transparency/ZUnSaMbBD9 ",8/17/2020 16:04,2
161,1.30E+18,Microsoft is one stock you should keep buying every month with extra cash on the sideline. Great financials and tec…/yG8YfLbI3v,8/17/2020 15:45,1
162,1.30E+18,Intel Tiger Lake and Microsoft’s Surface Duo/Neo: Redefining mobile hardware/mWLWOyjKCt via @computerworld ,8/17/2020 15:26,2
163,1.30E+18,onmsft: Microsoft Teams gets new default custom backgrounds feature with latest update/Vp3giyiFv1 ,8/17/2020 15:16,2
164,1.30E+18,onmsft: Top five ways to stay productive with Microsoft To Do on Windows 10/CBnLEmx3Hn ,8/17/2020 15:10,2
165,1.30E+18,onmsft: Troubleshooting when your webcam won’t work in Windows 10/29jo73bklH ,8/17/2020 15:01,2
166,1.30E+18,The Group 3 Live Analysis / Room video recording is available for members/J3ASFgYNZZ,8/17/2020 14:50,2
167,1.30E+18,onmsft: What’s the difference between Windows 10 Home and Pro?/oo5NLcr54a ,8/17/2020 13:34,2
168,1.30E+18,onmsft: Flight Simulator is the best-reviewed Microsoft games in years/CjeiCipUeZ ,8/17/2020 13:19,2
169,1.30E+18,1 hour charts for the Group 3 instruments are available for members viewing/u8FyL1YnNt,8/17/2020 12:57,2
170,1.30E+18,/ksZ9GYsK7e,8/17/2020 12:41,2
171,1.30E+18," since USPS is basically shutting down. All email; Microsoft, to be exact will <U+0001F4C8>, buy your share befor…/eR7dCl169O",8/17/2020 12:35,1
172,1.30E+18,"$MSFT US bill to force Chinese firms to delist from stock exchanges should be welcomed, says ETF founder…/pu1rW2UIXe",8/17/2020 11:29,1
173,1.30E+18,“Microsoft Flight Simulator is legitimately incredible. It's difficult to fully describe how amazing it feels to ju…/8ITQBPrJCt,8/17/2020 11:09,1
174,1.30E+18,<U+0001F4AF><U+0001F51B><U+0001F5A5>@Microsoft: Microsoft Put Off Fixing Zero Day for 2 Years/kfUBWrMmSW,8/17/2020 7:16,2
175,1.30E+18,Novavax vaccine is going to be administered through #iPhone. Only if (patients) sheep subscribe to and ren…/MJd9vJisvY,8/17/2020 6:47,2
176,1.30E+18,My team (Grow-N-Track) won the Best Out of the Box Hack at Hack for Africa: A Microsoft Challenge! <U+0001F64C> @Devpost…/o0CSKNn9nm,8/17/2020 5:24,1
177,1.30E+18,Big companies buying up all the $aapl ,8/17/2020 5:20,1
178,1.30E+18,"$MSFT The monthly chart is quite impressive. 

/ui7r3VytWy",8/17/2020 2:34,1
179,1.30E+18,"$SPY Support and Resistance (Pivots) for Wed 8/19/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX…/WnNRI8buYg",8/18/2020 23:45,2
180,1.30E+18,"Microsoft August 2020 Patch Tuesday fixes 120 vulnerabilities, two zero-days/11T3ryEvY9 via @ZDnet ",8/18/2020 21:01,2
181,1.30E+18,$MSFT closes above its opening price after recovering from early selling pressure:/wm8AjUVBDv,8/18/2020 21:00,1
182,1.30E+18,onmsft: Minecraft gets new Jurassic World DLC/SY9shRNGqG ,8/18/2020 20:39,2
183,1.30E+18,<U+0001F4AF><U+0001F51B><U+0001F5A5>@Microsoft: Microsoft’s ‘can’t uninstall Microsoft Edge’ support page/E5h4cctJoC,8/18/2020 20:16,1
184,1.30E+18,"onmsft: New Super Lucky’s Tale, Resident Evil 7, and more are coming to Xbox Game Pass this month/EYmZg2LxoN ",8/18/2020 19:39,2
185,1.30E+18,#Microsoft’s ‘can’t uninstall Microsoft Edge’ support page is hilariously telling/4mI3gdE2R2,8/18/2020 19:12,2
186,1.30E+18,<U+0001F4AF><U+0001F51B><U+0001F5A5>@Microsoft: Microsoft 365 will drop support for Internet Explorer 11 next year/THVn37NPQR,8/18/2020 17:16,0
187,1.30E+18,1 hour charts for the Group 3 instruments are available for members viewing/zuI8YGKdi9,8/18/2020 17:07,2
188,1.30E+18,onmsft: You can now customise your sidebar in Microsoft Teams/RAgShlyZ4t ,8/18/2020 16:39,2
189,1.30E+18,@Independent Remember when  killed #NetscapeNavigator?,8/18/2020 16:02,2
190,1.30E+18,"onmsft: Oracle reportedly joins the race to acquire TikTok operations, Microsoft wants UK, too, and the clock keeps…/Tm7r1qleKp",8/18/2020 15:39,1
191,1.30E+18,onmsft: Hands on with PowerPoint Live: A great way to make presentations less boring/XOxcFZKhZD ,8/18/2020 15:39,2
192,1.30E+18,Your is waiting for you! Join and we'll both get a stock like   or f…/LCLOen7Qnl,8/18/2020 15:30,2
193,1.30E+18,"Visualization of Microsoft's 2020 Income Statement. It shows how Microsoft is making money, how it spends it, and w…/VLYYAnXrWZ",8/18/2020 15:21,1
194,1.30E+18,onmsft: Windows 10 May 2020 Update can now be installed on the Surface Pro X and Laptop 3/pEccZ5P9sT ,8/18/2020 13:39,2
195,1.30E+18,onmsft: Microsoft’s SwiftKey Keyboard on Android gets new cursor control with latest beta update/WUSrK23UIO ,8/18/2020 13:39,1
196,1.30E+18,"Domo arigato

@Microsoft roboto<U+0001F916>

@Office365 automation at LouMUG 8/28 with @HMBinc's @rdpatr01!…/edL658nYtD",8/18/2020 13:25,2
197,1.30E+18,1 hour charts for the Group 3 instruments are available for members viewing/g7goVYOZXM,8/18/2020 13:25,2
198,1.30E+18,$MSFT Oracle Corp said to be mulling TikTik move as social app saga takes new twist/BMRkdJVFxY via @proactive_NA  ,8/18/2020 13:23,2
199,1.30E+18,onmsft: Lenovo looking to reinvigorate its consumer lineup this fall with Yoga Slim 7 devices/9Ehu3pAtoM ,8/18/2020 13:17,2
200,1.30E+18,/Ot36f1HfJf,8/18/2020 12:44,2
201,1.30E+18,"Microsoft tells users they can never uninstall Edge. Wait, what?/vC1CD5NtCW via @ZDnet ",8/18/2020 12:35,0
202,1.30E+18,"$MSFT Pinball between the two volume shelves. 

/BQoTQwouTY",8/18/2020 12:01,2
203,1.30E+18,Ah the Modern experience. Drop $130(tax) on a video game. Download and install but can't run until launch date. Wak…/S95JCyICNW,8/18/2020 11:49,0
204,1.30E+18,onmsft: Microsoft Remote Desktop gets loads of bug fixes in latest iOS app update/GTXjeGkDuK ,8/18/2020 11:39,1
205,1.30E+18,Xcode becomes vector for new Mac malware attack/93yPJsBPSt via @computerworld ,8/18/2020 11:14,2
