,id,text,created,sentiment
125,1.30E+18,Do you want cheaper clicks than Facebook and 10X more traffic?/iVJEkUA8BU,8/16/2020 23:28,2
126,1.30E+18,"warns users in Australia that their services may no longer be free, amid fears of changes to Australian law…/q9mIKnTNbz",8/17/2020 23:59,0
127,1.30E+18,"Like Google+, Google Play Music is permanently going away for YouTube Music!Click/T1lPyvBJNe",8/17/2020 23:58,0
128,1.30E+18,"Vibe Fitness, Inc. on ",8/17/2020 23:55,2
129,1.30E+18,"Dr. Sahar Barbat, Wolverine Cosmetic Dental, on ",8/17/2020 23:55,2
130,1.30E+18,"iTWire - Apple removing Epic Game's developer account on August 28, Fortnite dev files injunction…/f296OKwc7o",8/17/2020 23:51,0
131,1.30E+18,"iTWire - Apple removing Epic Game's developer account on August 28, Fortnite dev files injunction…/SYu8MrJ6HK",8/17/2020 23:50,2
132,1.30E+18,"Protesters outside Belarus TV centre urge end to censorship 

READ MORE:/HaE0OXkQ9I",8/17/2020 23:49,2
133,1.30E+18,Google Chrome bug exposes data and should be patched ASAP. #cybersecuritynews…/5tMEh0qDAr,8/17/2020 23:48,0
134,1.30E+18,Google Performance Planner adds support for conversion delay and shared budgets -/vTUdFi2avL ,8/17/2020 23:47,2
135,1.30E+18,Pearl Realty on ,8/17/2020 23:46,2
136,1.30E+18,"Is  It Support Certificate <U+0001F680> is Really helped or not?<U+0001F643> 
Which is hosted on @coursera…/Zw9o9gvK8O",8/17/2020 23:45,2
137,1.30E+18,lead engineer: Programming language took off thanks to #Google's | ZDNet…/6fliLvlxQL,8/17/2020 23:45,1
138,1.30E+18,"Search Happy White Couple on google search, and then search Happy Black Couple. Let me know what you think. ",8/17/2020 23:44,0
139,1.30E+18,#Google’s New ‘people cards’/rOV6EIWOMK ,8/17/2020 23:42,2
140,1.30E+18,Of course people don't realize that /  Alphabet has a cheesey rating system for giant companies like Amazon…/YpRi8u8uV6,8/17/2020 23:41,2
141,1.30E+18,/4XOTfklDie #Segurança chrome via @OlharDigital,8/17/2020 23:40,2
142,1.30E+18,Be sure to following us on all social media platforms @notarydelecia and etc./gBFo25PPIg,8/17/2020 23:38,2
143,1.30E+18,Customer experience: Driving positive perceptions of your brand ,8/17/2020 23:33,1
144,1.30E+18,Putting in the extra hours to work to become Google certified prior to the school year starting.   #Google…/DF7bHGUblF,8/17/2020 23:33,1
145,1.30E+18,"is the biggest search engine in the world but when it comes to China, it's #Baidu

Learn how to improve you…/J0Ejj1UcIq",8/17/2020 23:33,2
146,1.30E+18,Crear un Checklist en sheets con formatos/Hby2uAiXnT #guía,8/17/2020 23:26,2
147,1.30E+18,I remember leaving a review on this. is just a fucking corrupted bitch./nuDG8UFluR,8/17/2020 23:25,0
148,1.30E+18,"Season 1 Episode 24 is out! Had the pleasure of sitting down with  Triston Francis, Consultant at Boston Consulting…/TQnPMw0JYm",8/17/2020 23:25,2
149,1.30E+18,Check out my Gig on #Fiverr: do for results or #profiles…/9TBEv7smSG,8/18/2020 23:58,2
150,1.30E+18,"updates its activity cards feature to provide more personalized results for recipes, jobs, and shopping (Kr…/hTFk3X7YWk",8/18/2020 23:57,1
151,1.30E+18,Our @SyracuseUhied virtual with first-year M.S. exceeded our best expectations. Thanks for m…/vsekDt3Pfy,8/18/2020 23:56,1
152,1.30E+18,"Photo of the week: Buildings
.
.
.
.
.
.

#watchthesky


#madebygoogle…/DmkDHUcuYU",8/18/2020 23:54,2
153,1.30E+18,@Timothygriff317 I use it for unbias searches where they haven’t tried to profile me first! is good for spelling lol,8/18/2020 23:54,2
154,1.30E+18,"1 new repository created in Google
- 1 go-patchutils
 ",8/18/2020 23:46,2
155,1.30E+18,RE/MAX Realty Unlimited Susan Cioffi Riverview Realtor and Property Management on ,8/18/2020 23:43,2
156,1.30E+18,Pure Romance by Marci on ,8/18/2020 23:42,2
157,1.30E+18,Boost your visibility in the SERP with/2OFwDDNfx6,8/18/2020 23:37,2
158,1.30E+18,has revealed the exact list of devices that will receive at least 3 updates starting this year.…/UEN2wUYHAc,8/18/2020 23:35,2
159,1.30E+18,D. R. Patti &amp; Associates on ,8/18/2020 23:34,2
160,1.30E+18,"Next seminar in the series = ""Google dataset search - building an open ecosystem for dataset discovery""
Research sc…/MkmKRMa10B",8/18/2020 23:34,2
161,1.30E+18,"Apple and Google remove Fortnite from stores, Epic sues Apple and Control gets an ultimate edition that causes cont…/pO7mjgqT2D",8/18/2020 23:32,2
162,1.30E+18,You will be a millionaire if you follow these steps #smm…/GOiO4ZWQ8l,8/18/2020 23:29,2
163,1.30E+18,Somebody please reassure me that Google doesn't really mean to force loyal customers of the Play ecosystem to use Y…/fwAealyGpQ,8/18/2020 23:23,0
164,1.30E+18,Meet now lets you cast your video conferences to the TV screen/d06GKoQf8Q,8/18/2020 23:20,2
165,1.30E+18,Parties for Kids! Birthday Characters Clown Pony Petting Zoo Magicians Bouncers on ,8/18/2020 23:19,2
166,1.30E+18,Report: Passes Data on ‘Far Right‘ Users to Counterterrorism Agency/zboW9Ot6w3 via @BreitbartNews,8/18/2020 23:19,2
167,1.30E+18,"After a two-year struggle, our story about #Oracle's lobbying efforts against in Australia is now out.…/dKJIVbqrIv",8/18/2020 23:16,0
168,1.30E+18,is in trouble with the government. Their solution? Bully the country into submission so they do…/sfNFmijLoJ,8/18/2020 23:15,0
169,1.30E+18,"Google Assistant now allow users to send audio messages to their contacts .

",8/19/2020 4:53,1
170,1.30E+18,Doodle celebrates periodic table pioneer Lothar Meyer - CNET/ittilECvnj,8/19/2020 4:53,1
171,1.30E+18,/Q0rHHBRAyn,8/19/2020 4:52,2
172,1.30E+18,"#Google’s new features for  job and recipe cards usher users along their journey
/YfuRWouXFI",8/19/2020 4:52,2
173,1.30E+18,"How to Your Ads with Tracking &amp; Conversational Analytics
/L3caZR2XNS",8/19/2020 4:51,2
174,1.30E+18,Why @google is not raising a copyright issue against this app which uses the same name as #GPay??? @GooglePayIndia…/TPB9ev3aXR,8/19/2020 4:46,0
175,1.30E+18,(@Google) has introduced a new feature in its Assistant that will help users send audio messages on Android…/O75RN0Ogbz,8/19/2020 4:45,1
176,1.30E+18,"[News Update]

The Australian Government law reform is effecting &amp; #Facebook.

Google Tells Australian User…/z3QiGDw9wG",8/19/2020 4:45,0
177,1.30E+18,Do you SSL? gives you better ranking in addition to the benefits.,8/19/2020 4:44,2
178,1.30E+18,"SEO in the second half of 2020: Five search opportunities to act on now
#google…/MZipduz0qC",8/19/2020 4:44,2
179,1.30E+18,"ITU Translation Services LLC, Tallahassee on ",8/19/2020 4:42,2
180,1.30E+18,$GOOGL/njeFwImNwA,8/19/2020 4:41,2
181,1.30E+18,Harcourts Port Alfred on ,8/19/2020 4:39,2
182,1.30E+18,"These Samsung Galaxy phones and tablets will get three generations of Android updates
#samsunggalaxy…/vFG2Pxsfms",8/19/2020 4:39,1
183,1.30E+18,The Natural Hairdresser (Incorp Hair on Wheels) on ,8/19/2020 4:36,2
184,1.30E+18,The sound of India’s AI potential/ZBmKwYHPVX ,8/19/2020 4:31,2
185,1.30E+18,"Mock System Design Interview.
New Video is Out.
/yoUkrkA57F",8/19/2020 4:31,2
186,1.30E+18,"Ethnicitees, LLC on ",8/19/2020 4:30,2
187,1.30E+18,Factors that make Pixel phones talk of the town. ,8/19/2020 4:30,1
188,1.30E+18,ITU TRANSLATION SERVICES ORLANDO on ,8/19/2020 4:28,2
189,1.30E+18,#Google: This update means is now these four things in one. (ZDNet) ,8/19/2020 4:27,2
190,1.30E+18,"G Suite pricing starts as low as <U+20B9>125 per user per month for Basic, <U+20B9>600 per user per month for Business, and <U+20B9>1590…/wKFyumBZDG",8/19/2020 4:26,1
191,1.30E+18,Facebook's Updating its Ad Preferences Hub to Make it Easier to Control Your Personal Ad and Data Settings…/3oZnZc5fLt,8/19/2020 4:24,1
192,1.30E+18,SVC Healthcare and Educational Management Services LLP on ,8/19/2020 4:23,2
193,1.30E+18,"Google to merge Duo and Meet to have a single video calling platform.
@Google @GoogleIndia #Duo…/ZGoEkPZ7PL",8/19/2020 4:23,1
194,1.30E+18,Hi @JohnMu would having skip links instruction declared in H1 class visually hidden for screen readers to skip repe…/Xiasg0ic54,8/19/2020 4:23,2
195,1.30E+18,Never experience another problem with your site migration and revamp! Read here to learn how to best optimize your…/oowY0wqzNu,8/19/2020 4:22,1
196,1.30E+18,"Ethnicitees, LLC on ",8/19/2020 4:19,2
